CCCLastUpdated,RecordNo,SaleDate,ProductCategoryName,UnitOfMeasureName,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,TotalPrice
11/13/2023,35926,9/9/2023,Shake/Trim (by strain),Grams,0,0,24668.8,81222.54,24668.8,81222.54
11/13/2023,35926,9/9/2023,Concentrate (Bulk),Grams,0,0,22,948.09,22,948.09
11/13/2023,35926,9/9/2023,Shake/Trim,Grams,0,0,15129.25,50551.74,15129.25,50551.74
11/13/2023,35926,9/9/2023,Infused Pre-Rolls,Grams,0,0,4343.04,85336.23,4343.04,85336.23
11/13/2023,35926,9/9/2023,Vape Product,Each,56,1850,0,0,56,1850
11/13/2023,35926,9/9/2023,Shake/Trim,Grams,0,0,7,25,7,25
11/13/2023,35926,9/9/2023,Infused (non-edible),Each,475,16794.31,0,0,475,16794.31
11/13/2023,35926,9/9/2023,Infused Beverage,Each,46,333,0,0,46,333
11/13/2023,35926,9/9/2023,Infused Pre-Rolls,Grams,0,0,14.3,315,14.3,315
11/13/2023,35926,9/9/2023,Vape Product,Each,27960,937251.010000001,0,0,27960,937251.010000001
11/13/2023,35926,9/9/2023,Vape Product,Each,71,2256.26,0,0,71,2256.26
11/13/2023,35926,9/9/2023,Buds,Grams,0,0,864,6309.04,864,6309.04
11/13/2023,35926,9/9/2023,Infused (non-edible),Each,1,15,0,0,1,15
11/13/2023,35926,9/9/2023,Infused (edible),Each,98,1538.7,0,0,98,1538.7
11/13/2023,35926,9/9/2023,Shake/Trim (by strain),Grams,0,0,70,265,70,265
11/13/2023,35926,9/9/2023,Raw Pre-Rolls,Grams,0,0,216.4,2271.33,216.4,2271.33
11/13/2023,35926,9/9/2023,Infused (edible),Each,76,1371,0,0,76,1371
11/13/2023,35926,9/9/2023,Concentrate (Each),Each,10,438,0,0,10,438
11/13/2023,35926,9/9/2023,Buds,Grams,0,0,675.5,4002.19,675.5,4002.19
11/13/2023,35926,9/9/2023,Buds,Pounds,0,0,1.08,2268.38,1.08,2268.38
11/13/2023,35926,9/9/2023,Raw Pre-Rolls,Grams,0,0,89.5,879,89.5,879
11/13/2023,35926,9/9/2023,Concentrate (Each),Each,5725,213497.41,0,0,5725,213497.41
11/13/2023,35926,9/9/2023,Immature Plants,Each,65,1893.9,0,0,65,1893.9
11/13/2023,35926,9/9/2023,Shake/Trim (by strain),Grams,0,0,140,456.5,140,456.5
11/13/2023,35926,9/9/2023,Suppository,Each,3,65,0,0,3,65
11/13/2023,35926,9/9/2023,Raw Pre-Rolls,Grams,0,0,90388.2,850696.48,90388.2,850696.48
11/13/2023,35926,9/9/2023,Concentrate,Grams,0,0,627.8,21543.9,627.8,21543.9
11/13/2023,35926,9/9/2023,Concentrate,Grams,0,0,6.5,244,6.5,244
11/13/2023,35926,9/9/2023,Kief,Grams,0,0,107.2,2265.17,107.2,2265.17
11/13/2023,35926,9/9/2023,Buds,Grams,0,0,324816.69,1977056.73,324816.69,1977056.73
11/13/2023,35926,9/9/2023,Seeds,Each,2,0.02,0,0,2,0.02
11/13/2023,35926,9/9/2023,Shake/Trim,Grams,0,0,112,351,112,351
11/13/2023,35926,9/9/2023,Infused (edible),Each,35193,680132.21,0,0,35193,680132.21
11/13/2023,35926,9/9/2023,Infused Beverage,Each,18,107.82,0,0,18,107.82
11/13/2023,35926,9/9/2023,Infused Pre-Rolls,Grams,0,0,36.36,669.14,36.36,669.14
11/13/2023,35926,9/9/2023,Kief,Milligrams,0,0,2000,60,2000,60
11/13/2023,35926,9/9/2023,Infused Beverage,Each,8023,55692.23,0,0,8023,55692.23
11/13/2023,35965,9/10/2023,Raw Pre-Rolls,Grams,0,0,68886.7,650433.200000001,68886.7,650433.200000001
11/13/2023,35965,9/10/2023,Vape Product,Each,92,3235.22,0,0,92,3235.22
11/13/2023,35965,9/10/2023,Concentrate (Each),Each,4738,176996.92,0,0,4738,176996.92
11/13/2023,35965,9/10/2023,Shake/Trim (by strain),Grams,0,0,266,681.11,266,681.11
11/13/2023,35965,9/10/2023,Vape Product,Each,21081,720770.33,0,0,21081,720770.33
11/13/2023,35965,9/10/2023,Infused (edible),Each,79,1373.15,0,0,79,1373.15
11/13/2023,35965,9/10/2023,Shake/Trim,Grams,0,0,11588.75,38309.23,11588.75,38309.23
11/13/2023,35965,9/10/2023,Shake/Trim (by strain),Grams,0,0,20506.6,66469.41,20506.6,66469.41
11/13/2023,35965,9/10/2023,Buds,Grams,0,0,282173.01,1544984.57,282173.01,1544984.57
11/13/2023,35965,9/10/2023,Concentrate,Grams,0,0,1,45,1,45
11/13/2023,35965,9/10/2023,Raw Pre-Rolls,Grams,0,0,288.3,3216.8,288.3,3216.8
11/13/2023,35965,9/10/2023,Vape Product,Each,59,2132,0,0,59,2132
11/13/2023,35965,9/10/2023,Buds,Pounds,0,0,0.68,1296.24,0.68,1296.24
11/13/2023,35965,9/10/2023,Infused (non-edible),Each,347,12980.88,0,0,347,12980.88
11/13/2023,35965,9/10/2023,Infused Pre-Rolls,Grams,0,0,45.3,841.8,45.3,841.8
11/13/2023,35965,9/10/2023,Infused (edible),Each,23135,445470.42,0,0,23135,445470.42
11/13/2023,35965,9/10/2023,Concentrate (Bulk),Grams,0,0,24.5,1112.51,24.5,1112.51
11/13/2023,35965,9/10/2023,Suppository,Each,4,109.82,0,0,4,109.82
11/13/2023,35965,9/10/2023,Shake/Trim,Grams,0,0,147,470,147,470
11/13/2023,35965,9/10/2023,Infused (non-edible),Each,1,50,0,0,1,50
11/13/2023,35965,9/10/2023,Concentrate,Grams,0,0,539.3,18586.34,539.3,18586.34
11/13/2023,35965,9/10/2023,Concentrate (Each),Each,19,674.42,0,0,19,674.42
11/13/2023,35965,9/10/2023,Buds,Grams,0,0,1077,7945.49,1077,7945.49
11/13/2023,35965,9/10/2023,Infused Pre-Rolls,Grams,0,0,3187.68,63211.86,3187.68,63211.86
11/13/2023,35965,9/10/2023,Kief,Grams,0,0,86.1,1739.22,86.1,1739.22
11/13/2023,35965,9/10/2023,Infused Pre-Rolls,Grams,0,0,8.5,184,8.5,184
11/13/2023,35965,9/10/2023,Immature Plants,Each,16,345.23,0,0,16,345.23
11/13/2023,35965,9/10/2023,Buds,Grams,0,0,577.5,3194.44,577.5,3194.44
11/13/2023,35965,9/10/2023,Shake/Trim,Grams,0,0,14,50,14,50
11/13/2023,35965,9/10/2023,Infused (edible),Each,55,1084,0,0,55,1084
11/13/2023,35965,9/10/2023,Infused Beverage,Each,4945,32698.28,0,0,4945,32698.28
11/13/2023,35965,9/10/2023,Shake/Trim (by strain),Grams,0,0,56,207,56,207
11/13/2023,35965,9/10/2023,Kief,Milligrams,0,0,2000,60,2000,60
11/13/2023,35965,9/10/2023,Raw Pre-Rolls,Grams,0,0,130.2,1443.5,130.2,1443.5
11/13/2023,35965,9/10/2023,Concentrate (Each),Each,10,375,0,0,10,375
11/13/2023,35965,9/10/2023,Infused Beverage,Each,5,41,0,0,5,41
11/13/2023,35965,9/10/2023,Infused Beverage,Each,18,107.42,0,0,18,107.42
11/13/2023,36002,9/11/2023,Concentrate (Bulk),Grams,0,0,6,210,6,210
11/13/2023,36002,9/11/2023,Concentrate (Each),Each,4460,161901.11,0,0,4460,161901.11
11/13/2023,36002,9/11/2023,Concentrate (Each),Each,24,881.86,0,0,24,881.86
11/13/2023,36002,9/11/2023,Concentrate,Grams,0,0,3.5,109,3.5,109
11/13/2023,36002,9/11/2023,Infused (edible),Each,37,733,0,0,37,733
11/13/2023,36002,9/11/2023,Infused Beverage,Each,12,152.84,0,0,12,152.84
11/13/2023,36002,9/11/2023,Concentrate (Each),Each,7,366,0,0,7,366
11/13/2023,36002,9/11/2023,Infused (edible),Each,22172,416541.67,0,0,22172,416541.67
11/13/2023,36002,9/11/2023,Vape Product,Each,21651,722410.06,0,0,21651,722410.06
11/13/2023,36002,9/11/2023,Raw Pre-Rolls,Grams,0,0,79,834.5,79,834.5
11/13/2023,36002,9/11/2023,Shake/Trim,Grams,0,0,7,25,7,25
11/13/2023,36002,9/11/2023,Raw Pre-Rolls,Grams,0,0,66058.05,610575.5,66058.05,610575.5
11/13/2023,36002,9/11/2023,Infused Pre-Rolls,Grams,0,0,18.9,420.13,18.9,420.13
11/13/2023,36002,9/11/2023,Infused (non-edible),Each,303,10671.14,0,0,303,10671.14
11/13/2023,36002,9/11/2023,Shake/Trim (by strain),Grams,0,0,42,146,42,146
11/13/2023,36002,9/11/2023,Shake/Trim,Grams,0,0,105,359,105,359
11/13/2023,36002,9/11/2023,Suppository,Each,7,161.32,0,0,7,161.32
11/13/2023,36002,9/11/2023,Infused (edible),Each,47,924.97,0,0,47,924.97
11/13/2023,36002,9/11/2023,Buds,Grams,0,0,260441.36,1478555.46,260441.36,1478555.46
11/13/2023,36002,9/11/2023,Concentrate,Grams,0,0,406.6,14156.09,406.6,14156.09
11/13/2023,36002,9/11/2023,Infused Beverage,Each,19,227,0,0,19,227
11/13/2023,36002,9/11/2023,Vape Product,Each,57,1983.79,0,0,57,1983.79
11/13/2023,36002,9/11/2023,Infused Pre-Rolls,Grams,0,0,2844.82,54538.76,2844.82,54538.76
11/13/2023,36002,9/11/2023,Buds,Grams,0,0,630,4637.97,630,4637.97
11/13/2023,36002,9/11/2023,Immature Plants,Each,8,70.06,0,0,8,70.06
11/13/2023,36002,9/11/2023,Vape Product,Each,34,1057,0,0,34,1057
11/13/2023,36002,9/11/2023,Shake/Trim,Grams,0,0,10925,37228.58,10925,37228.58
11/13/2023,36002,9/11/2023,Buds,Grams,0,0,582,3273.93,582,3273.93
11/13/2023,36002,9/11/2023,Raw Pre-Rolls,Grams,0,0,159.8,1548.65,159.8,1548.65
11/13/2023,36002,9/11/2023,Kief,Grams,0,0,79.1,1737.7,79.1,1737.7
11/13/2023,36002,9/11/2023,Shake/Trim (by strain),Grams,0,0,20440.9,66384.59,20440.9,66384.59
11/13/2023,36002,9/11/2023,Infused Pre-Rolls,Grams,0,0,5.2,120,5.2,120
11/13/2023,36002,9/11/2023,Infused Beverage,Each,3400,23940.22,0,0,3400,23940.22
11/13/2023,36002,9/11/2023,Seeds,Each,2,80.01,0,0,2,80.01
11/13/2023,36002,9/11/2023,Shake/Trim (by strain),Grams,0,0,196,499,196,499
11/13/2023,36037,9/12/2023,Kief,Grams,0,0,78,1755.08,78,1755.08
11/13/2023,36037,9/12/2023,Concentrate,Grams,0,0,431.5,15415.17,431.5,15415.17
11/13/2023,36037,9/12/2023,Infused Pre-Rolls,Grams,0,0,18.7,290.8,18.7,290.8
11/13/2023,36037,9/12/2023,Infused Beverage,Each,3842,25648.44,0,0,3842,25648.44
11/13/2023,36037,9/12/2023,Concentrate (Each),Each,7,352,0,0,7,352
11/13/2023,36037,9/12/2023,Infused (edible),Each,62,1161,0,0,62,1161
11/13/2023,36037,9/12/2023,Concentrate (Each),Each,22,623.18,0,0,22,623.18
11/13/2023,36037,9/12/2023,Shake/Trim,Grams,0,0,147,532,147,532
11/13/2023,36037,9/12/2023,Infused (non-edible),Each,312,10039.46,0,0,312,10039.46
11/13/2023,36037,9/12/2023,Infused Pre-Rolls,Grams,0,0,3178.97,60168.31,3178.97,60168.31
11/13/2023,36037,9/12/2023,Raw Pre-Rolls,Grams,0,0,198.8,1913.35,198.8,1913.35
11/13/2023,36037,9/12/2023,Raw Pre-Rolls,Grams,0,0,83304.45,715389.99,83304.45,715389.99
11/13/2023,36037,9/12/2023,Infused (non-edible),Each,1,4.44,0,0,1,4.44
11/13/2023,36037,9/12/2023,Buds,Grams,0,0,560,3164.68,560,3164.68
11/13/2023,36037,9/12/2023,Concentrate,Milligrams,0,0,500,40,500,40
11/13/2023,36037,9/12/2023,Shake/Trim (by strain),Grams,0,0,252,580.81,252,580.81
11/13/2023,36037,9/12/2023,Concentrate,Grams,0,0,4.5,143.1,4.5,143.1
11/13/2023,36037,9/12/2023,Shake/Trim,Grams,0,0,10054.5,37378.39,10054.5,37378.39
11/13/2023,36037,9/12/2023,Immature Plants,Each,5,45.86,0,0,5,45.86
11/13/2023,36037,9/12/2023,Infused (edible),Each,69,1251.84,0,0,69,1251.84
11/13/2023,36037,9/12/2023,Raw Pre-Rolls,Grams,0,0,98.5,974.71,98.5,974.71
11/13/2023,36037,9/12/2023,Concentrate (Each),Each,4283,155472.81,0,0,4283,155472.81
11/13/2023,36037,9/12/2023,Infused Beverage,Each,13,78.95,0,0,13,78.95
11/13/2023,36037,9/12/2023,Infused Beverage,Each,13,125.58,0,0,13,125.58
11/13/2023,36037,9/12/2023,Buds,Grams,0,0,772,6120.71,772,6120.71
11/13/2023,36037,9/12/2023,Vape Product,Each,41,1378.8,0,0,41,1378.8
11/13/2023,36037,9/12/2023,Shake/Trim (by strain),Grams,0,0,23272.3,70775.32,23272.3,70775.32
11/13/2023,36037,9/12/2023,Vape Product,Each,22342,750592.36,0,0,22342,750592.36
11/13/2023,36037,9/12/2023,Infused Pre-Rolls,Grams,0,0,19.8,313,19.8,313
11/13/2023,36037,9/12/2023,Vape Product,Each,97,3249.19,0,0,97,3249.19
11/13/2023,36037,9/12/2023,Concentrate (Bulk),Grams,0,0,14,629.5,14,629.5
11/13/2023,36037,9/12/2023,Infused (edible),Each,22338,425677.39,0,0,22338,425677.39
11/13/2023,36037,9/12/2023,Shake/Trim,Grams,0,0,21,75,21,75
11/13/2023,36037,9/12/2023,Shake/Trim (by strain),Grams,0,0,49,221,49,221
11/13/2023,36037,9/12/2023,Seeds,Each,2,0.02,0,0,2,0.02
11/13/2023,36037,9/12/2023,Buds,Grams,0,0,261151.55,1559522.81,261151.55,1559522.81
11/13/2023,36037,9/12/2023,Buds,Pounds,0,0,0.04,55,0.04,55
11/13/2023,36037,9/12/2023,Suppository,Each,9,246,0,0,9,246
11/13/2023,36075,9/13/2023,Raw Pre-Rolls,Grams,0,0,222.3,2250.27,222.3,2250.27
11/13/2023,36075,9/13/2023,Immature Plants,Each,2,45.71,0,0,2,45.71
11/13/2023,36075,9/13/2023,Vape Product,Each,24628,812009.31,0,0,24628,812009.31
11/13/2023,36075,9/13/2023,Concentrate,Grams,0,0,5.5,145.5,5.5,145.5
11/13/2023,36075,9/13/2023,Infused (edible),Each,24458,456711.78,0,0,24458,456711.78
11/13/2023,36075,9/13/2023,Infused (non-edible),Each,324,10035.34,0,0,324,10035.34
11/13/2023,36075,9/13/2023,Suppository,Each,6,165,0,0,6,165
11/13/2023,36075,9/13/2023,Buds,Pounds,0,0,3.33,5523.87,3.33,5523.87
11/13/2023,36075,9/13/2023,Buds,Grams,0,0,912,6793.1,912,6793.1
11/13/2023,36075,9/13/2023,Seeds,Each,3,100.02,0,0,3,100.02
11/13/2023,36075,9/13/2023,Vape Product,Each,84,2776.37,0,0,84,2776.37
11/13/2023,36075,9/13/2023,Infused (edible),Each,119,2306.78,0,0,119,2306.78
11/13/2023,36075,9/13/2023,Shake/Trim (by strain),Grams,0,0,24589,76602.62,24589,76602.62
11/13/2023,36075,9/13/2023,Shake/Trim (by strain),Grams,0,0,126,324,126,324
11/13/2023,36075,9/13/2023,Raw Pre-Rolls,Grams,0,0,98.75,960,98.75,960
11/13/2023,36075,9/13/2023,Infused Pre-Rolls,Grams,0,0,3492.05,66630.37,3492.05,66630.37
11/13/2023,36075,9/13/2023,Concentrate,Grams,0,0,649.5,21132.11,649.5,21132.11
11/13/2023,36075,9/13/2023,Buds,Grams,0,0,326508.95,1677430.5,326508.95,1677430.5
11/13/2023,36075,9/13/2023,Raw Pre-Rolls,Grams,0,0,78040.55,692218.54,78040.55,692218.54
11/13/2023,36075,9/13/2023,Infused Pre-Rolls,Grams,0,0,8.2,179,8.2,179
11/13/2023,36075,9/13/2023,Concentrate (Bulk),Grams,0,0,14,671.5,14,671.5
11/13/2023,36075,9/13/2023,Kief,Milligrams,0,0,1000,30,1000,30
11/13/2023,36075,9/13/2023,Infused Beverage,Each,23,222.33,0,0,23,222.33
11/13/2023,36075,9/13/2023,Buds,Grams,0,0,549.5,3185.44,549.5,3185.44
11/13/2023,36075,9/13/2023,Infused Beverage,Each,22,258.5,0,0,22,258.5
11/13/2023,36075,9/13/2023,Concentrate (Each),Each,21,625.74,0,0,21,625.74
11/13/2023,36075,9/13/2023,Shake/Trim,Grams,0,0,10292.5,38773.27,10292.5,38773.27
11/13/2023,36075,9/13/2023,Infused (edible),Each,45,922,0,0,45,922
11/13/2023,36075,9/13/2023,Vape Product,Each,54,1870,0,0,54,1870
11/13/2023,36075,9/13/2023,Shake/Trim,Grams,0,0,105,360,105,360
11/13/2023,36075,9/13/2023,Infused Beverage,Each,3697,26008.23,0,0,3697,26008.23
11/13/2023,36075,9/13/2023,Concentrate (Each),Each,5302,182425.09,0,0,5302,182425.09
11/13/2023,36075,9/13/2023,Infused Pre-Rolls,Grams,0,0,10.5,249.15,10.5,249.15
11/13/2023,36075,9/13/2023,Kief,Grams,0,0,90,2076.88,90,2076.88
11/13/2023,36075,9/13/2023,Concentrate (Each),Each,19,878.75,0,0,19,878.75
11/13/2023,36075,9/13/2023,Shake/Trim (by strain),Grams,0,0,56,269,56,269
11/13/2023,36111,9/14/2023,Infused (edible),Each,43,855,0,0,43,855
11/13/2023,36111,9/14/2023,Shake/Trim (by strain),Grams,0,0,210,571.8,210,571.8
11/13/2023,36111,9/14/2023,Raw Pre-Rolls,Grams,0,0,87765.21,803076.24,87765.21,803076.24
11/13/2023,36111,9/14/2023,Infused (non-edible),Each,405,11944.63,0,0,405,11944.63
11/13/2023,36111,9/14/2023,Infused Beverage,Each,40,319.09,0,0,40,319.09
11/13/2023,36111,9/14/2023,Raw Pre-Rolls,Grams,0,0,73.15,636.16,73.15,636.16
11/13/2023,36111,9/14/2023,Vape Product,Each,27487,911632.72,0,0,27487,911632.72
11/13/2023,36111,9/14/2023,Buds,Pounds,0,0,5.6,9346.23,5.6,9346.23
11/13/2023,36111,9/14/2023,Concentrate (Each),Each,6,270,0,0,6,270
11/13/2023,36111,9/14/2023,Infused Pre-Rolls,Grams,0,0,3826.1,74661.85,3826.1,74661.85
11/13/2023,36111,9/14/2023,Concentrate,Grams,0,0,493,17221.01,493,17221.01
11/13/2023,36111,9/14/2023,Kief,Milligrams,0,0,4000,120,4000,120
11/13/2023,36111,9/14/2023,Infused (edible),Each,92,1522.14,0,0,92,1522.14
11/13/2023,36111,9/14/2023,Raw Pre-Rolls,Grams,0,0,258.1,2496.86,258.1,2496.86
11/13/2023,36111,9/14/2023,Concentrate (Bulk),Grams,0,0,20,957.5,20,957.5
11/13/2023,36111,9/14/2023,Buds,Grams,0,0,760,5539.69,760,5539.69
11/13/2023,36111,9/14/2023,Concentrate (Each),Each,34,1060.1,0,0,34,1060.1
11/13/2023,36111,9/14/2023,Infused Beverage,Each,5286,36612.72,0,0,5286,36612.72
11/13/2023,36111,9/14/2023,Infused (non-edible),Each,1,24.28,0,0,1,24.28
11/13/2023,36111,9/14/2023,Buds,Grams,0,0,332601.97,1921364.9,332601.97,1921364.9
11/13/2023,36111,9/14/2023,Shake/Trim,Grams,0,0,10388,37646.42,10388,37646.42
11/13/2023,36111,9/14/2023,Vape Product,Each,44,1588.75,0,0,44,1588.75
11/13/2023,36111,9/14/2023,Suppository,Each,17,426.66,0,0,17,426.66
11/13/2023,36111,9/14/2023,Infused Pre-Rolls,Grams,0,0,12.5,262.6,12.5,262.6
11/13/2023,36111,9/14/2023,Concentrate (Each),Each,5506,194240.24,0,0,5506,194240.24
11/13/2023,36111,9/14/2023,Vape Product,Each,85,2925.95,0,0,85,2925.95
11/13/2023,36111,9/14/2023,Kief,Grams,0,0,121,2751.65,121,2751.65
11/13/2023,36111,9/14/2023,Shake/Trim,Grams,0,0,154,525,154,525
11/13/2023,36111,9/14/2023,Buds,Grams,0,0,517.5,3290.43,517.5,3290.43
11/13/2023,36111,9/14/2023,Shake/Trim (by strain),Grams,0,0,27360.1,83427.54,27360.1,83427.54
11/13/2023,36111,9/14/2023,Concentrate,Grams,0,0,2,85,2,85
11/13/2023,36111,9/14/2023,Shake/Trim (by strain),Grams,0,0,42,177.84,42,177.84
11/13/2023,36111,9/14/2023,Infused (edible),Each,28309,531238.49,0,0,28309,531238.49
11/13/2023,36111,9/14/2023,Seeds,Each,3,60.02,0,0,3,60.02
11/13/2023,36111,9/14/2023,Infused Pre-Rolls,Grams,0,0,13.3,297,13.3,297
11/13/2023,36111,9/14/2023,Infused Beverage,Each,35,235,0,0,35,235
11/13/2023,36147,9/15/2023,Infused (edible),Each,79,1537,0,0,79,1537
11/13/2023,36147,9/15/2023,Infused Beverage,Each,45,422.59,0,0,45,422.59
11/13/2023,36147,9/15/2023,Buds,Grams,0,0,841.5,6578.25,841.5,6578.25
11/13/2023,36147,9/15/2023,Kief,Milligrams,0,0,1000,30,1000,30
11/13/2023,36147,9/15/2023,Infused (edible),Each,133,2189.22,0,0,133,2189.22
11/13/2023,36147,9/15/2023,Shake/Trim,Grams,0,0,14,50,14,50
11/13/2023,36147,9/15/2023,Infused (non-edible),Each,3,8.21,0,0,3,8.21
11/13/2023,36147,9/15/2023,Infused (non-edible),Each,560,15267.68,0,0,560,15267.68
11/13/2023,36147,9/15/2023,Infused Beverage,Each,19,196,0,0,19,196
11/13/2023,36147,9/15/2023,Suppository,Each,6,172.15,0,0,6,172.15
11/13/2023,36147,9/15/2023,Raw Pre-Rolls,Grams,0,0,146.5,1354,146.5,1354
11/13/2023,36147,9/15/2023,Shake/Trim (by strain),Grams,0,0,38318.4,114042.19,38318.4,114042.19
11/13/2023,36147,9/15/2023,Shake/Trim (by strain),Grams,0,0,350,1004.69,350,1004.69
11/13/2023,36147,9/15/2023,Buds,Pounds,0,0,6.9,9696.4,6.9,9696.4
11/13/2023,36147,9/15/2023,Kief,Grams,0,0,127,2986.22,127,2986.22
11/13/2023,36147,9/15/2023,Infused Beverage,Each,7867,55373.98,0,0,7867,55373.98
11/13/2023,36147,9/15/2023,Buds,Grams,0,0,435056.35,2551642.89,435056.35,2551642.89
11/13/2023,36147,9/15/2023,Infused Pre-Rolls,Grams,0,0,17.6,399.78,17.6,399.78
11/13/2023,36147,9/15/2023,Shake/Trim,Grams,0,0,154,525,154,525
11/13/2023,36147,9/15/2023,Infused (non-edible),Each,1,15,0,0,1,15
11/13/2023,36147,9/15/2023,Concentrate (Each),Each,30,854.03,0,0,30,854.03
11/13/2023,36147,9/15/2023,Shake/Trim (by strain),Grams,0,0,35,151,35,151
11/13/2023,36147,9/15/2023,Concentrate,Grams,0,0,3.5,109,3.5,109
11/13/2023,36147,9/15/2023,Concentrate (Each),Each,15,663,0,0,15,663
11/13/2023,36147,9/15/2023,Infused Pre-Rolls,Grams,0,0,5039.52,99866.97,5039.52,99866.97
11/13/2023,36147,9/15/2023,Raw Pre-Rolls,Grams,0,0,225.35,2379.53,225.35,2379.53
11/13/2023,36147,9/15/2023,Infused (edible),Each,40895,755982.640000001,0,0,40895,755982.640000001
11/13/2023,36147,9/15/2023,Concentrate,Grams,0,0,782,26649.31,782,26649.31
11/13/2023,36147,9/15/2023,Concentrate (Bulk),Grams,0,0,19,802.81,19,802.81
11/13/2023,36147,9/15/2023,Vape Product,Each,36026,1176636.59,0,0,36026,1176636.59
11/13/2023,36147,9/15/2023,Vape Product,Each,84,2961.85,0,0,84,2961.85
11/13/2023,36147,9/15/2023,Buds,Grams,0,0,668.5,4356.62,668.5,4356.62
11/13/2023,36147,9/15/2023,Concentrate (Each),Each,7187,262575.8,0,0,7187,262575.8
11/13/2023,36147,9/15/2023,Vape Product,Each,50,1754,0,0,50,1754
11/13/2023,36147,9/15/2023,Shake/Trim,Grams,0,0,14300.5,50197.69,14300.5,50197.69
11/13/2023,36147,9/15/2023,Infused Pre-Rolls,Grams,0,0,5.5,157,5.5,157
11/13/2023,36147,9/15/2023,Raw Pre-Rolls,Grams,0,0,109242.86,1007076.77,109242.86,1007076.77
11/13/2023,36184,9/16/2023,Shake/Trim (by strain),Grams,0,0,25623.9,83961.29,25623.9,83961.29
11/13/2023,36184,9/16/2023,Kief,Milligrams,0,0,1000,30,1000,30
11/13/2023,36184,9/16/2023,Infused Pre-Rolls,Grams,0,0,14.5,228.18,14.5,228.18
11/13/2023,36184,9/16/2023,Raw Pre-Rolls,Grams,0,0,128.95,1359.5,128.95,1359.5
11/13/2023,36184,9/16/2023,Infused Beverage,Each,7368,51304.77,0,0,7368,51304.77
11/13/2023,36184,9/16/2023,Concentrate (Each),Each,27,626.89,0,0,27,626.89
11/13/2023,36184,9/16/2023,Concentrate,Grams,0,0,5.5,194,5.5,194
11/13/2023,36184,9/16/2023,Buds,Grams,0,0,520.35,3367.44,520.35,3367.44
11/13/2023,36184,9/16/2023,Infused Beverage,Each,24,281.5,0,0,24,281.5
11/13/2023,36184,9/16/2023,Shake/Trim (by strain),Grams,0,0,126,377,126,377
11/13/2023,36184,9/16/2023,Concentrate,Grams,0,0,573,19911.62,573,19911.62
11/13/2023,36184,9/16/2023,Concentrate (Each),Each,13,526.01,0,0,13,526.01
11/13/2023,36184,9/16/2023,Infused Pre-Rolls,Grams,0,0,14.1,295,14.1,295
11/13/2023,36184,9/16/2023,Shake/Trim (by strain),Grams,0,0,56,210,56,210
11/13/2023,36184,9/16/2023,Immature Plants,Each,1,40,0,0,1,40
11/13/2023,36184,9/16/2023,Vape Product,Each,38,1427,0,0,38,1427
11/13/2023,36184,9/16/2023,Buds,Grams,0,0,920.5,6759.46,920.5,6759.46
11/13/2023,36184,9/16/2023,Concentrate (Each),Each,6089,224155.7,0,0,6089,224155.7
11/13/2023,36184,9/16/2023,Concentrate (Bulk),Grams,0,0,18,815.07,18,815.07
11/13/2023,36184,9/16/2023,Infused Beverage,Each,12,111.06,0,0,12,111.06
11/13/2023,36184,9/16/2023,Kief,Grams,0,0,103,2204.53,103,2204.53
11/13/2023,36184,9/16/2023,Infused (edible),Each,56,1017,0,0,56,1017
11/13/2023,36184,9/16/2023,Shake/Trim,Grams,0,0,11147,40356.09,11147,40356.09
11/13/2023,36184,9/16/2023,Shake/Trim,Grams,0,0,189,692,189,692
11/13/2023,36184,9/16/2023,Infused (edible),Each,34703,663895.23,0,0,34703,663895.23
11/13/2023,36184,9/16/2023,Raw Pre-Rolls,Grams,0,0,91073.75,842401.7,91073.75,842401.7
11/13/2023,36184,9/16/2023,Raw Pre-Rolls,Grams,0,0,277.3,2727.53,277.3,2727.53
11/13/2023,36184,9/16/2023,Vape Product,Each,81,2883.99,0,0,81,2883.99
11/13/2023,36184,9/16/2023,Suppository,Each,13,387.8,0,0,13,387.8
11/13/2023,36184,9/16/2023,Infused (edible),Each,93,1679.9,0,0,93,1679.9
11/13/2023,36184,9/16/2023,Infused Pre-Rolls,Grams,0,0,4509.58,90015.7,4509.58,90015.7
11/13/2023,36184,9/16/2023,Buds,Grams,0,0,337929.32,1983852.65,337929.32,1983852.65
11/13/2023,36184,9/16/2023,Infused (non-edible),Each,565,15827.05,0,0,565,15827.05
11/13/2023,36184,9/16/2023,Vape Product,Each,27963,939084.92,0,0,27963,939084.92
11/13/2023,36184,9/16/2023,Buds,Pounds,0,0,3.27,3796.74,3.27,3796.74
11/13/2023,36219,9/17/2023,Infused (edible),Each,163,1977.83,0,0,163,1977.83
11/13/2023,36219,9/17/2023,Vape Product,Each,119,4396.7,0,0,119,4396.7
11/13/2023,36219,9/17/2023,Infused Pre-Rolls,Grams,0,0,3283.62,64701.48,3283.62,64701.48
11/13/2023,36219,9/17/2023,Infused (non-edible),Each,2,50,0,0,2,50
11/13/2023,36219,9/17/2023,Concentrate,Milligrams,0,0,1000,65,1000,65
11/13/2023,36219,9/17/2023,Concentrate,Grams,0,0,464.5,16200.16,464.5,16200.16
